date,rider_type,rides,season,year,holiday,workingday,day_of_week,weather_type,temp,feels_like,humidity,wind_speed
2012-02-11,casual,192,W,2012,N,weekend,6,3,2.5358490000000007,-2.0827779999999994,0.73125,19.416332
2012-02-11,registered,1977,W,2012,N,weekend,6,3,2.5358490000000007,-2.0827779999999994,0.73125,19.416332
2012-02-12,casual,73,W,2012,N,weekend,0,1,-2.0075000000000003,-9.290572000000001,0.464583,27.417204
2012-02-12,registered,1456,W,2012,N,weekend,0,1,-2.0075000000000003,-9.290572000000001,0.464583,27.417204
2012-02-13,casual,94,W,2012,N,workday,1,1,2.4574999999999996,-0.9577419999999996,0.41125,11.207961
2012-02-13,registered,3328,W,2012,N,workday,1,1,2.4574999999999996,-0.9577419999999996,0.41125,11.207961
2012-02-14,casual,135,W,2012,N,workday,2,2,7.000848999999999,6.040436,0.50875,9.458993
2012-02-14,registered,3787,W,2012,N,workday,2,2,7.000848999999999,6.040436,0.50875,9.458993
2012-02-15,casual,141,W,2012,N,workday,3,1,8.371651,7.207514000000003,0.53125,12.167200000000001
2012-02-15,registered,4028,W,2012,N,workday,3,1,8.371651,7.207514000000003,0.53125,12.167200000000001
2012-02-16,casual,74,W,2012,N,workday,4,2,6.883348999999999,5.790692,0.752917,6.125475000000001
2012-02-16,registered,2931,W,2012,N,workday,4,2,6.883348999999999,5.790692,0.752917,6.125475000000001
2012-02-17,casual,349,W,2012,N,workday,5,1,8.136651,7.207514000000003,0.634583,13.791682
2012-02-17,registered,3805,W,2012,N,workday,5,1,8.136651,7.207514000000003,0.634583,13.791682
2012-02-18,casual,1435,W,2012,N,weekend,6,1,8.293349,7.45805,0.534583,12.792243
2012-02-18,registered,2883,W,2012,N,weekend,6,1,8.293349,7.45805,0.534583,12.792243
2012-02-19,casual,618,W,2012,N,weekend,0,2,5.160000000000002,1.5420080000000027,0.515833,16.958504
2012-02-19,registered,2071,W,2012,N,weekend,0,2,5.160000000000002,1.5420080000000027,0.515833,16.958504
2012-02-20,casual,502,W,2012,Y,weekend,1,1,5.160000000000002,2.043806,0.507826,15.348561
2012-02-20,registered,2627,W,2012,Y,weekend,1,1,5.160000000000002,2.043806,0.507826,15.348561
2012-02-21,casual,163,W,2012,N,workday,2,1,5.5278220000000005,3.477458000000002,0.594348,13.783039
2012-02-21,registered,3614,W,2012,N,workday,2,1,5.5278220000000005,3.477458000000002,0.594348,13.783039
2012-02-22,casual,394,W,2012,N,workday,3,1,10.604150999999998,9.916021999999998,0.567917,15.709557
2012-02-22,registered,4379,W,2012,N,workday,3,1,10.604150999999998,9.916021999999998,0.567917,15.709557
2012-02-23,casual,516,W,2012,N,workday,4,1,13.345849000000001,13.333435999999999,0.554583,12.791171
2012-02-23,registered,4546,W,2012,N,workday,4,1,13.345849000000001,13.333435999999999,0.554583,12.791171
2012-02-24,casual,246,W,2012,N,workday,5,2,11.1525,11.124085999999998,0.7375,15.916989
2012-02-24,registered,3241,W,2012,N,workday,5,2,11.1525,11.124085999999998,0.7375,15.916989
2012-02-25,casual,317,W,2012,N,weekend,6,1,5.669151000000001,0.8745499999999993,0.395833,28.250014
2012-02-25,registered,2415,W,2012,N,weekend,6,1,5.669151000000001,0.8745499999999993,0.395833,28.250014
2012-02-26,casual,515,W,2012,N,weekend,0,1,5.120849,1.708327999999998,0.41,13.750342999999999
2012-02-26,registered,2874,W,2012,N,weekend,0,1,5.120849,1.708327999999998,0.41,13.750342999999999
2012-02-27,casual,253,W,2012,N,workday,1,1,9.233349,7.6249639999999985,0.490833,17.958211000000002
2012-02-27,registered,4069,W,2012,N,workday,1,1,9.233349,7.6249639999999985,0.490833,17.958211000000002
2012-02-28,casual,229,W,2012,N,workday,2,1,8.880849000000001,7.3326499999999974,0.395833,12.958939
2012-02-28,registered,4134,W,2012,N,workday,2,1,8.880849000000001,7.3326499999999974,0.395833,12.958939
2012-02-29,casual,65,W,2012,N,workday,3,2,8.184356000000001,6.999020000000002,0.804783,12.000839
2012-02-29,registered,1769,W,2012,N,workday,3,2,8.184356000000001,6.999020000000002,0.804783,12.000839
2012-03-01,casual,325,W,2012,N,workday,4,1,14.834151000000002,15.374485999999997,0.615417,15.208129
2012-03-01,registered,4665,W,2012,N,workday,4,1,14.834151000000002,15.374485999999997,0.615417,15.208129
2012-03-02,casual,246,W,2012,N,workday,5,2,8.606651,7.749572000000001,0.657083,9.708568
2012-03-02,registered,2948,W,2012,N,workday,5,2,8.606651,7.749572000000001,0.657083,9.708568
2012-03-03,casual,956,W,2012,N,weekend,6,2,11.465848999999999,11.290472000000001,0.62125,10.792293
2012-03-03,registered,3110,W,2012,N,weekend,6,2,11.465848999999999,11.290472000000001,0.62125,10.792293
2012-03-04,casual,710,W,2012,N,weekend,0,1,7.314150999999999,3.9993859999999977,0.403333,22.416257
2012-03-04,registered,2713,W,2012,N,weekend,0,1,7.314150999999999,3.9993859999999977,0.403333,22.416257
2012-03-05,casual,203,W,2012,N,workday,1,1,3.4366509999999995,-0.08271400000000106,0.50625,15.333486
2012-03-05,registered,3130,W,2012,N,workday,1,1,3.4366509999999995,-0.08271400000000106,0.50625,15.333486
2012-03-06,casual,221,W,2012,N,workday,2,1,4.1416509999999995,0.8327719999999985,0.456667,13.458625
2012-03-06,registered,3735,W,2012,N,workday,2,1,4.1416509999999995,0.8327719999999985,0.456667,13.458625
2012-03-07,casual,432,W,2012,N,workday,3,1,10.995849,9.416599999999999,0.513333,23.167193
2012-03-07,registered,4484,W,2012,N,workday,3,1,10.995849,9.416599999999999,0.513333,23.167193
2012-03-08,casual,486,W,2012,N,workday,4,1,16.792499999999997,18.623863999999998,0.5675,29.584721
2012-03-08,registered,4896,W,2012,N,workday,4,1,16.792499999999997,18.623863999999998,0.5675,29.584721
2012-03-09,casual,447,W,2012,N,workday,5,2,11.309151,10.207478000000002,0.407083,27.7916
2012-03-09,registered,4122,W,2012,N,workday,5,2,11.309151,10.207478000000002,0.407083,27.7916
2012-03-10,casual,968,W,2012,N,weekend,6,1,5.512499999999999,2.3326220000000006,0.350417,15.125250000000001
2012-03-10,registered,3150,W,2012,N,weekend,6,1,5.512499999999999,2.3326220000000006,0.350417,15.125250000000001
2012-03-11,casual,1658,W,2012,N,weekend,0,1,9.001732999999998,7.738219999999998,0.476957,14.913329000000001
2012-03-11,registered,3253,W,2012,N,weekend,0,1,9.001732999999998,7.738219999999998,0.476957,14.913329000000001
2012-03-12,casual,838,W,2012,N,workday,1,1,13.933349,14.333072000000001,0.489167,13.916771
2012-03-12,registered,4460,W,2012,N,workday,1,1,13.933349,14.333072000000001,0.489167,13.916771
2012-03-13,casual,762,W,2012,N,workday,2,1,18.554999999999996,19.833314,0.6175,15.87565
2012-03-13,registered,5085,W,2012,N,workday,2,1,18.554999999999996,19.833314,0.6175,15.87565
2012-03-14,casual,997,W,2012,N,workday,3,1,18.9075,20.208722,0.507083,7.709154
2012-03-14,registered,5315,W,2012,N,workday,3,1,18.9075,20.208722,0.507083,7.709154
2012-03-15,casual,1005,W,2012,N,workday,4,1,18.2025,19.166449999999998,0.579583,10.042161
2012-03-15,registered,5187,W,2012,N,workday,4,1,18.2025,19.166449999999998,0.579583,10.042161
2012-03-16,casual,548,W,2012,N,workday,5,2,12.484151,12.791114,0.842083,7.583864
2012-03-16,registered,3830,W,2012,N,workday,5,2,12.484151,12.791114,0.842083,7.583864
2012-03-17,casual,3155,W,2012,N,weekend,6,2,16.165849,17.333036,0.755833,7.417168
2012-03-17,registered,4681,W,2012,N,weekend,6,2,16.165849,17.333036,0.755833,7.417168
2012-03-18,casual,2207,W,2012,N,weekend,0,2,14.2075,14.624000000000002,0.81,8.501161
2012-03-18,registered,3685,W,2012,N,weekend,0,2,14.2075,14.624000000000002,0.81,8.501161
2012-03-19,casual,982,W,2012,N,workday,1,1,17.615000000000002,19.166185999999996,0.72875,10.875238999999999
2012-03-19,registered,5171,W,2012,N,workday,1,1,17.615000000000002,19.166185999999996,0.72875,10.875238999999999
2012-03-20,casual,1051,W,2012,N,workday,2,1,18.359151,19.543178000000005,0.807917,8.125157
2012-03-20,registered,5042,W,2012,N,workday,2,1,18.359151,19.543178000000005,0.807917,8.125157
2012-03-21,casual,1122,S,2012,N,workday,3,2,16.988349,17.875028,0.82125,6.000406099999999
2012-03-21,registered,5108,S,2012,N,workday,3,2,16.988349,17.875028,0.82125,6.000406099999999
2012-03-22,casual,1334,S,2012,N,workday,4,1,18.045848999999997,19.083422,0.83125,7.876654
2012-03-22,registered,5537,S,2012,N,workday,4,1,18.045848999999997,19.083422,0.83125,7.876654
2012-03-23,casual,2469,S,2012,N,workday,5,2,20.278349,21.624422000000003,0.694167,7.7921000000000005
2012-03-23,registered,5893,S,2012,N,workday,5,2,20.278349,21.624422000000003,0.694167,7.7921000000000005
2012-03-24,casual,1033,S,2012,N,weekend,6,2,15.617499999999996,16.124378,0.885417,12.916461
2012-03-24,registered,2339,S,2012,N,weekend,6,2,15.617499999999996,16.124378,0.885417,12.916461
2012-03-25,casual,1532,S,2012,N,weekend,0,2,12.5625,12.874208,0.880833,14.791924999999999
2012-03-25,registered,3464,S,2012,N,weekend,0,2,12.5625,12.874208,0.880833,14.791924999999999
2012-03-26,casual,795,S,2012,N,workday,1,1,12.954151,12.9575,0.477917,25.917007
2012-03-26,registered,4763,S,2012,N,workday,1,1,12.954151,12.9575,0.477917,25.917007
2012-03-27,casual,531,S,2012,N,workday,2,1,7.196650999999999,4.833164,0.29,12.541864
2012-03-27,registered,4571,S,2012,N,workday,2,1,7.196650999999999,4.833164,0.29,12.541864
2012-03-28,casual,674,S,2012,N,workday,3,1,14.755849000000001,15.082699999999999,0.48125,19.541957
2012-03-28,registered,5024,S,2012,N,workday,3,1,14.755849000000001,15.082699999999999,0.48125,19.541957
2012-03-29,casual,834,S,2012,N,workday,4,1,15.225849,15.832063999999999,0.439167,21.41655
2012-03-29,registered,5299,S,2012,N,workday,4,1,15.225849,15.832063999999999,0.439167,21.41655
2012-03-30,casual,796,S,2012,N,workday,5,2,9.39,8.790986,0.580833,9.250489
2012-03-30,registered,4663,S,2012,N,workday,5,2,9.39,8.790986,0.580833,9.250489
2012-03-31,casual,2301,S,2012,N,weekend,6,2,11.935849000000001,11.832728000000003,0.738333,16.791338999999997
2012-03-31,registered,3934,S,2012,N,weekend,6,2,11.935849000000001,11.832728000000003,0.738333,16.791338999999997
2012-04-01,casual,2347,S,2012,N,weekend,0,2,12.014151000000002,11.540942000000001,0.67625,11.541889
2012-04-01,registered,3694,S,2012,N,weekend,0,2,12.014151000000002,11.540942000000001,0.67625,11.541889
2012-04-02,casual,1208,S,2012,N,workday,1,1,12.393911,12.215857999999997,0.504348,20.913313
2012-04-02,registered,4728,S,2012,N,workday,1,1,12.393911,12.215857999999997,0.504348,20.913313
2012-04-03,casual,1348,S,2012,N,workday,2,1,13.933349,14.457877999999997,0.396667,6.708911
2012-04-03,registered,5424,S,2012,N,workday,2,1,13.933349,14.457877999999997,0.396667,6.708911
2012-04-04,casual,1058,S,2012,N,workday,3,1,17.458349000000002,19.207699999999996,0.469583,12.125325
2012-04-04,registered,5378,S,2012,N,workday,3,1,17.458349000000002,19.207699999999996,0.469583,12.125325
2012-04-05,casual,1192,S,2012,N,workday,4,1,12.445,12.456758,0.374167,14.708443
2012-04-05,registered,5265,S,2012,N,workday,4,1,12.445,12.456758,0.374167,14.708443
2012-04-06,casual,1807,S,2012,N,workday,5,1,10.956651,9.790621999999999,0.377083,20.125996
2012-04-06,registered,4653,S,2012,N,workday,5,1,10.956651,9.790621999999999,0.377083,20.125996
2012-04-07,casual,3252,S,2012,N,weekend,6,1,12.5625,12.124513999999998,0.254167,18.416356999999998
2012-04-07,registered,3605,S,2012,N,weekend,6,1,12.5625,12.124513999999998,0.254167,18.416356999999998
2012-04-08,casual,2230,S,2012,N,weekend,0,1,15.5,16.50005,0.275833,15.583931999999999
2012-04-08,registered,2939,S,2012,N,weekend,0,1,15.5,16.50005,0.275833,15.583931999999999
2012-04-09,casual,905,S,2012,N,workday,1,1,14.990849,15.458108,0.3175,23.999132
2012-04-09,registered,4680,S,2012,N,workday,1,1,14.990849,15.458108,0.3175,23.999132
2012-04-10,casual,819,S,2012,N,workday,2,1,12.993348999999998,12.791377999999998,0.435,16.708125000000003
2012-04-10,registered,5099,S,2012,N,workday,2,1,12.993348999999998,12.791377999999998,0.435,16.708125000000003
2012-04-11,casual,482,S,2012,N,workday,3,1,8.388712000000002,6.260084000000003,0.469565,19.783358
2012-04-11,registered,4380,S,2012,N,workday,3,1,8.388712000000002,6.260084000000003,0.469565,19.783358
2012-04-12,casual,663,S,2012,N,workday,4,1,10.682500000000001,9.581864,0.46625,19.458743
2012-04-12,registered,4746,S,2012,N,workday,4,1,10.682500000000001,9.581864,0.46625,19.458743
2012-04-13,casual,1252,S,2012,N,workday,5,1,12.7975,12.499328000000002,0.408333,10.416557
2012-04-13,registered,5146,S,2012,N,workday,5,1,12.7975,12.499328000000002,0.408333,10.416557
2012-04-14,casual,2795,S,2012,N,weekend,6,1,15.265,16.207735999999997,0.502917,12.791439
2012-04-14,registered,4665,S,2012,N,weekend,6,1,15.265,16.207735999999997,0.502917,12.791439
2012-04-15,casual,2846,S,2012,N,weekend,0,1,20.513348999999998,21.875750000000004,0.507917,15.083643
2012-04-15,registered,4286,S,2012,N,weekend,0,1,20.513348999999998,21.875750000000004,0.507917,15.083643
2012-04-16,casual,1198,S,2012,Y,weekend,1,1,23.215849,24.585050000000003,0.561667,19.083543
2012-04-16,registered,5172,S,2012,Y,weekend,1,1,23.215849,24.585050000000003,0.561667,19.083543
2012-04-17,casual,989,S,2012,N,workday,2,1,20.591651,23.500141999999997,0.390417,18.333143
2012-04-17,registered,5702,S,2012,N,workday,2,1,20.591651,23.500141999999997,0.390417,18.333143
2012-04-18,casual,347,S,2012,N,workday,3,2,13.776651000000001,14.164508000000001,0.569167,11.250104
2012-04-18,registered,4020,S,2012,N,workday,3,2,13.776651000000001,14.164508000000001,0.569167,11.250104
2012-04-19,casual,846,S,2012,N,workday,4,1,15.421651,16.541036,0.6125,4.417256399999999
2012-04-19,registered,5719,S,2012,N,workday,4,1,15.421651,16.541036,0.6125,4.417256399999999
2012-04-20,casual,1340,S,2012,N,workday,5,1,16.753349,18.041150000000002,0.694583,10.041357
2012-04-20,registered,5950,S,2012,N,workday,5,1,16.753349,18.041150000000002,0.694583,10.041357
2012-04-21,casual,2541,S,2012,N,weekend,6,1,18.79,19.832786,0.682917,19.000328999999997
2012-04-21,registered,4083,S,2012,N,weekend,6,1,18.79,19.832786,0.682917,19.000328999999997
2012-04-22,casual,120,S,2012,N,weekend,0,3,10.643349,9.707264000000002,0.835417,23.084582
2012-04-22,registered,907,S,2012,N,weekend,0,3,10.643349,9.707264000000002,0.835417,23.084582
2012-04-23,casual,195,S,2012,N,workday,1,2,7.1183489999999985,3.87425,0.766667,20.334232
2012-04-23,registered,3019,S,2012,N,workday,1,2,7.1183489999999985,3.87425,0.766667,20.334232
2012-04-24,casual,518,S,2012,N,workday,2,1,11.426651,10.748678000000002,0.454167,16.708661
2012-04-24,registered,5115,S,2012,N,workday,2,1,11.426651,10.748678000000002,0.454167,16.708661
2012-04-25,casual,655,S,2012,N,workday,3,1,14.403348999999999,15.040921999999998,0.427917,7.959064
2012-04-25,registered,5541,S,2012,N,workday,3,1,14.403348999999999,15.040921999999998,0.427917,7.959064
2012-04-26,casual,475,S,2012,N,workday,4,2,15.421651,15.916477999999998,0.756667,11.833875
2012-04-26,registered,4551,S,2012,N,workday,4,2,15.421651,15.916477999999998,0.756667,11.833875
2012-04-27,casual,1014,S,2012,N,workday,5,1,13.502500000000001,13.874042,0.400833,23.291411
2012-04-27,registered,5219,S,2012,N,workday,5,1,13.502500000000001,13.874042,0.400833,23.291411
2012-04-28,casual,1120,S,2012,N,weekend,6,2,9.703349,8.915264,0.489583,8.708325
2012-04-28,registered,3100,S,2012,N,weekend,6,2,9.703349,8.915264,0.489583,8.708325
2012-04-29,casual,2229,S,2012,N,weekend,0,1,13.541650999999998,13.707985999999998,0.587083,7.8328359999999995
2012-04-29,registered,4075,S,2012,N,weekend,0,1,13.541650999999998,13.707985999999998,0.587083,7.8328359999999995
2012-04-30,casual,665,S,2012,N,workday,1,2,13.815849,14.207936,0.57,11.499746
2012-04-30,registered,4907,S,2012,N,workday,1,2,13.815849,14.207936,0.57,11.499746
2012-05-01,casual,653,S,2012,N,workday,2,2,20.826651000000002,22.083385999999997,0.659583,10.458432
2012-05-01,registered,5087,S,2012,N,workday,2,2,20.826651000000002,22.083385999999997,0.659583,10.458432
2012-05-02,casual,667,S,2012,N,workday,3,1,18.515849,19.501136000000002,0.797083,9.249885999999998
2012-05-02,registered,5502,S,2012,N,workday,3,1,18.515849,19.501136000000002,0.797083,9.249885999999998
2012-05-03,casual,764,S,2012,N,workday,4,2,18.320000000000004,19.457971999999998,0.768333,8.957632
2012-05-03,registered,5657,S,2012,N,workday,4,2,18.320000000000004,19.457971999999998,0.768333,8.957632
2012-05-04,casual,1069,S,2012,N,workday,5,1,21.492499999999996,23.000522000000004,0.735417,10.916846
2012-05-04,registered,5227,S,2012,N,workday,5,1,21.492499999999996,23.000522000000004,0.735417,10.916846
2012-05-05,casual,2496,S,2012,N,weekend,6,2,21.218349,22.584128,0.756667,10.250464
2012-05-05,registered,4387,S,2012,N,weekend,6,2,21.218349,22.584128,0.756667,10.250464
2012-05-06,casual,2135,S,2012,N,weekend,0,2,18.4375,20.084642000000002,0.74,10.041893
2012-05-06,registered,4224,S,2012,N,weekend,0,2,18.4375,20.084642000000002,0.74,10.041893
2012-05-07,casual,1008,S,2012,N,workday,1,2,17.2625,18.791372000000003,0.664167,15.458307000000001
2012-05-07,registered,5265,S,2012,N,workday,1,2,17.2625,18.791372000000003,0.664167,15.458307000000001
2012-05-08,casual,738,S,2012,N,workday,2,2,19.338349,20.793086000000002,0.685833,19.833942999999998
2012-05-08,registered,4990,S,2012,N,workday,2,2,19.338349,20.793086000000002,0.685833,19.833942999999998
2012-05-09,casual,620,S,2012,N,workday,3,2,19.025,20.499650000000003,0.744167,14.499604
2012-05-09,registered,4097,S,2012,N,workday,3,2,19.025,20.499650000000003,0.744167,14.499604
2012-05-10,casual,1026,S,2012,N,workday,4,1,15.774151,16.457678,0.552083,21.042220999999998
2012-05-10,registered,5546,S,2012,N,workday,4,1,15.774151,16.457678,0.552083,21.042220999999998
2012-05-11,casual,1319,S,2012,N,workday,5,1,17.066650999999997,18.374978,0.360417,15.874779
2012-05-11,registered,5711,S,2012,N,workday,5,1,17.066650999999997,18.374978,0.360417,15.874779
2012-05-12,casual,2622,S,2012,N,weekend,6,1,18.515849,19.957921999999996,0.480417,8.249911
2012-05-12,registered,4807,S,2012,N,weekend,6,1,18.515849,19.957921999999996,0.480417,8.249911
2012-05-13,casual,2172,S,2012,N,weekend,0,1,20.7875,22.625708000000003,0.57625,15.082839
2012-05-13,registered,3946,S,2012,N,weekend,0,1,20.7875,22.625708000000003,0.57625,15.082839
2012-05-14,casual,342,S,2012,N,workday,1,2,18.946651,20.293400000000005,0.789583,14.250364
2012-05-14,registered,2501,S,2012,N,workday,1,2,18.946651,20.293400000000005,0.789583,14.250364
2012-05-15,casual,625,S,2012,N,workday,2,2,20.748348999999997,22.042664000000002,0.794583,9.875264
2012-05-15,registered,4490,S,2012,N,workday,2,2,20.748348999999997,22.042664000000002,0.794583,9.875264
2012-05-16,casual,991,S,2012,N,workday,3,1,21.923348999999998,23.33435,0.697917,8.208304
2012-05-16,registered,6433,S,2012,N,workday,3,1,21.923348999999998,23.33435,0.697917,8.208304
2012-05-17,casual,1242,S,2012,N,workday,4,1,19.886651,21.792458000000003,0.52,15.374825000000001
2012-05-17,registered,6142,S,2012,N,workday,4,1,19.886651,21.792458000000003,0.52,15.374825000000001
2012-05-18,casual,1521,S,2012,N,workday,5,1,18.515849,20.373985999999995,0.523333,9.166739
2012-05-18,registered,6118,S,2012,N,workday,5,1,18.515849,20.373985999999995,0.523333,9.166739
2012-05-19,casual,3410,S,2012,N,weekend,6,1,20.2,21.415928,0.45625,5.626325
2012-05-19,registered,4884,S,2012,N,weekend,6,1,20.2,21.415928,0.45625,5.626325
2012-05-20,casual,2704,S,2012,N,weekend,0,1,21.179150999999997,22.541822000000003,0.530417,17.042589
2012-05-20,registered,4425,S,2012,N,weekend,0,1,21.179150999999997,22.541822000000003,0.530417,17.042589
2012-05-21,casual,630,S,2012,N,workday,1,2,20.121651,21.334022000000004,0.81125,15.624668
2012-05-21,registered,3729,S,2012,N,workday,1,2,20.121651,21.334022000000004,0.81125,15.624668
2012-05-22,casual,819,S,2012,N,workday,2,2,20.905,22.334450000000004,0.765833,7.917189
2012-05-22,registered,5254,S,2012,N,workday,2,2,20.905,22.334450000000004,0.765833,7.917189
2012-05-23,casual,766,S,2012,N,workday,3,2,21.218349,22.584392,0.774583,6.834
2012-05-23,registered,4494,S,2012,N,workday,3,2,21.218349,22.584392,0.774583,6.834
2012-05-24,casual,1059,S,2012,N,workday,4,1,22.785,24.0422,0.716667,11.584031999999999
2012-05-24,registered,5711,S,2012,N,workday,4,1,22.785,24.0422,0.716667,11.584031999999999
2012-05-25,casual,1417,S,2012,N,workday,5,1,23.96,25.416914,0.747083,9.41685
2012-05-25,registered,5317,S,2012,N,workday,5,1,23.96,25.416914,0.747083,9.41685
2012-05-26,casual,2855,S,2012,N,weekend,6,1,24.5475,26.417936000000005,0.7325,13.332464
2012-05-26,registered,3681,S,2012,N,weekend,6,1,24.5475,26.417936000000005,0.7325,13.332464
2012-05-27,casual,3283,S,2012,N,weekend,0,1,24.43,26.334050000000005,0.697083,14.416457
2012-05-27,registered,3308,S,2012,N,weekend,0,1,24.43,26.334050000000005,0.697083,14.416457
2012-05-28,casual,2557,S,2012,Y,weekend,1,1,25.487500000000004,28.833800000000004,0.67625,13.166907
2012-05-28,registered,3486,S,2012,Y,weekend,1,1,25.487500000000004,28.833800000000004,0.67625,13.166907
2012-05-29,casual,880,S,2012,N,workday,2,1,25.957500000000003,28.417472000000004,0.684583,19.7918
2012-05-29,registered,4863,S,2012,N,workday,2,1,25.957500000000003,28.417472000000004,0.684583,19.7918
2012-05-30,casual,745,S,2012,N,workday,3,2,22.863349,24.334514,0.67,9.000043
2012-05-30,registered,6110,S,2012,N,workday,3,2,22.863349,24.334514,0.67,9.000043
2012-05-31,casual,1100,S,2012,N,workday,4,1,23.96,25.667714000000004,0.492917,13.083693
2012-05-31,registered,6238,S,2012,N,workday,4,1,23.96,25.667714000000004,0.492917,13.083693
2012-06-01,casual,533,S,2012,N,workday,5,2,22.745849000000003,24.125492,0.755417,15.916720999999999
2012-06-01,registered,3594,S,2012,N,workday,5,2,22.745849000000003,24.125492,0.755417,15.916720999999999
2012-06-02,casual,2795,S,2012,N,weekend,6,1,19.416650999999998,21.375008,0.549167,12.499654
2012-06-02,registered,5325,S,2012,N,weekend,6,1,19.416650999999998,21.375008,0.549167,12.499654
2012-06-03,casual,2494,S,2012,N,weekend,0,1,20.317500000000003,21.958778000000002,0.493333,12.333829
2012-06-03,registered,5147,S,2012,N,weekend,0,1,20.317500000000003,21.958778000000002,0.493333,12.333829
2012-06-04,casual,1071,S,2012,N,workday,1,1,20.082500000000003,22.166677999999997,0.487083,19.083811
2012-06-04,registered,5927,S,2012,N,workday,1,1,20.082500000000003,22.166677999999997,0.487083,19.083811
2012-06-05,casual,968,S,2012,N,workday,2,2,17.419151,18.708872,0.613333,14.041525
2012-06-05,registered,6033,S,2012,N,workday,2,2,17.419151,18.708872,0.613333,14.041525
2012-06-06,casual,1027,S,2012,N,workday,3,1,18.045848999999997,19.791272,0.61125,5.167375
2012-06-06,registered,6028,S,2012,N,workday,3,1,18.045848999999997,19.791272,0.61125,5.167375
2012-06-07,casual,1038,S,2012,N,workday,4,1,20.317500000000003,21.583171999999998,0.567083,10.542449999999999
2012-06-07,registered,6456,S,2012,N,workday,4,1,20.317500000000003,21.583171999999998,0.567083,10.542449999999999
2012-06-08,casual,1488,S,2012,N,workday,5,1,22.510849000000004,23.458892,0.467917,11.750661000000001
2012-06-08,registered,6248,S,2012,N,workday,5,1,22.510849000000004,23.458892,0.467917,11.750661000000001
2012-06-09,casual,2708,S,2012,N,weekend,6,1,25.409151,26.792222000000002,0.437083,9.667229
2012-06-09,registered,4790,S,2012,N,weekend,6,1,25.409151,26.792222000000002,0.437083,9.667229
2012-06-10,casual,2224,S,2012,N,weekend,0,1,26.153349,27.792122,0.538333,8.959307
2012-06-10,registered,4374,S,2012,N,weekend,0,1,26.153349,27.792122,0.538333,8.959307
2012-06-11,casual,1017,S,2012,N,workday,1,2,25.879151,27.541586000000002,0.587917,13.916771
2012-06-11,registered,5647,S,2012,N,workday,1,2,25.879151,27.541586000000002,0.587917,13.916771
2012-06-12,casual,477,S,2012,N,workday,2,2,22.706651,23.45975,0.833333,14.374581999999998
2012-06-12,registered,4495,S,2012,N,workday,2,2,22.706651,23.45975,0.833333,14.374581999999998
2012-06-13,casual,1173,S,2012,N,workday,3,1,22.824151,24.333722,0.582083,22.999693
2012-06-13,registered,6248,S,2012,N,workday,3,1,22.824151,24.333722,0.582083,22.999693
2012-06-14,casual,1180,S,2012,N,workday,4,1,22.471651,25.209278000000005,0.569583,17.000111
2012-06-14,registered,6183,S,2012,N,workday,4,1,22.471651,25.209278000000005,0.569583,17.000111
2012-06-15,casual,1563,S,2012,N,workday,5,1,22.040849,23.583764000000002,0.589583,11.833339
2012-06-15,registered,6102,S,2012,N,workday,5,1,22.040849,23.583764000000002,0.589583,11.833339
2012-06-16,casual,2963,S,2012,N,weekend,6,1,21.688349,23.250728000000002,0.504167,11.166689
2012-06-16,registered,4739,S,2012,N,weekend,6,1,21.688349,23.250728000000002,0.504167,11.166689
2012-06-17,casual,2634,S,2012,N,weekend,0,1,19.8475,21.750349999999997,0.59875,9.708568
2012-06-17,registered,4344,S,2012,N,weekend,0,1,19.8475,21.750349999999997,0.59875,9.708568
2012-06-18,casual,653,S,2012,N,workday,1,2,18.711651,19.959572,0.777917,11.707982000000001
2012-06-18,registered,4446,S,2012,N,workday,1,2,18.711651,19.959572,0.777917,11.707982000000001
2012-06-19,casual,968,S,2012,N,workday,2,1,24.351650999999997,27.209672000000005,0.69,9.917139
2012-06-19,registered,5857,S,2012,N,workday,2,1,24.351650999999997,27.209672000000005,0.69,9.917139
2012-06-20,casual,872,S,2012,N,workday,3,1,28.777499999999996,31.58435,0.592083,7.625404
2012-06-20,registered,5339,S,2012,N,workday,3,1,28.777499999999996,31.58435,0.592083,7.625404
2012-06-21,casual,778,U,2012,N,workday,4,1,29.874150999999998,33.667772,0.567917,7.958729
2012-06-21,registered,5127,U,2012,N,workday,4,1,29.874150999999998,33.667772,0.567917,7.958729
2012-06-22,casual,964,U,2012,N,workday,5,1,28.542499999999997,31.791986,0.57375,12.250414000000001
2012-06-22,registered,4859,U,2012,N,workday,5,1,28.542499999999997,31.791986,0.57375,12.250414000000001
2012-06-23,casual,2657,U,2012,N,weekend,6,1,26.388348999999998,27.084272000000006,0.534583,12.041307
2012-06-23,registered,4801,U,2012,N,weekend,6,1,26.388348999999998,27.084272000000006,0.534583,12.041307
2012-06-24,casual,2551,U,2012,N,weekend,0,1,26.936650999999998,28.500764000000004,0.479167,9.750174999999999
2012-06-24,registered,4340,U,2012,N,weekend,0,1,26.936650999999998,28.500764000000004,0.479167,9.750174999999999
2012-06-25,casual,1139,U,2012,N,workday,1,1,25.644151,27.166772,0.504167,20.125661
2012-06-25,registered,5640,U,2012,N,workday,1,1,25.644151,27.166772,0.504167,20.125661
2012-06-26,casual,1077,U,2012,N,workday,2,1,21.649151,23.250464,0.373333,23.292014000000002
